"No.","Time","Source","Destination","Protocol","Length","Info","New Column"
"9267","248.632815","::1","::1","TCP","92","59958 > 58485 [PSH, ACK] Seq=95 Ack=232 Win=407552 Len=16 TSval=1076556164 TSecr=1076556163","13*1496073159535"
"9268","248.632842","::1","::1","TCP","76","58485 > 59958 [ACK] Seq=232 Ack=111 Win=407680 Len=0 TSval=1076556164 TSecr=1076556164",""
"9269","248.633301","::1","::1","TCP","120","58485 > 59958 [PSH, ACK] Seq=232 Ack=111 Win=407680 Len=44 TSval=1076556164 TSecr=1076556164","41*1496073159536*option*suspendOnErrors*true"
"9270","248.633338","::1","::1","TCP","76","59958 > 58485 [ACK] Seq=111 Ack=276 Win=407520 Len=0 TSval=1076556164 TSecr=1076556164",""
"9271","248.633845","::1","::1","TCP","92","59958 > 58485 [PSH, ACK] Seq=111 Ack=276 Win=407520 Len=16 TSval=1076556165 TSecr=1076556164","13*1496073159536"
"9272","248.633873","::1","::1","TCP","76","58485 > 59958 [ACK] Seq=276 Ack=127 Win=407648 Len=0 TSval=1076556165 TSecr=1076556165",""
"9273","248.634565","::1","::1","TCP","122","58485 > 59958 [PSH, ACK] Seq=276 Ack=127 Win=407648 Len=46 TSval=1076556165 TSecr=1076556165","43*1496073159537*option*suspendOnKeywords*true"
"9274","248.634603","::1","::1","TCP","76","59958 > 58485 [ACK] Seq=127 Ack=322 Win=407456 Len=0 TSval=1076556165 TSecr=1076556165",""
"9275","248.636762","::1","::1","TCP","92","59958 > 58485 [PSH, ACK] Seq=127 Ack=322 Win=407456 Len=16 TSval=1076556167 TSecr=1076556165","13*1496073159537"
"9276","248.636809","::1","::1","TCP","76","58485 > 59958 [ACK] Seq=322 Ack=143 Win=407648 Len=0 TSval=1076556167 TSecr=1076556167",""
"9277","248.637371","::1","::1","TCP","124","58485 > 59958 [PSH, ACK] Seq=322 Ack=143 Win=407648 Len=48 TSval=1076556167 TSecr=1076556167","45*1496073159538*option*bypassConstructors*false"
"9278","248.637409","::1","::1","TCP","76","59958 > 58485 [ACK] Seq=143 Ack=370 Win=407424 Len=0 TSval=1076556167 TSecr=1076556167",""
"9279","248.637752","::1","::1","TCP","92","59958 > 58485 [PSH, ACK] Seq=143 Ack=370 Win=407424 Len=16 TSval=1076556168 TSecr=1076556167","13*1496073159538"
"9280","248.637784","::1","::1","TCP","76","58485 > 59958 [ACK] Seq=370 Ack=159 Win=407616 Len=0 TSval=1076556168 TSecr=1076556168",""
"9281","248.638349","::1","::1","TCP","124","58485 > 59958 [PSH, ACK] Seq=370 Ack=159 Win=407616 Len=48 TSval=1076556168 TSecr=1076556168","45*1496073159539*option*stepFiltersEnabled*false"
"9282","248.638384","::1","::1","TCP","76","59958 > 58485 [ACK] Seq=159 Ack=418 Win=407360 Len=0 TSval=1076556168 TSecr=1076556168",""
"9283","248.639394","::1","::1","TCP","92","59958 > 58485 [PSH, ACK] Seq=159 Ack=418 Win=407360 Len=16 TSval=1076556169 TSecr=1076556168","13*1496073159539"
"9284","248.639430","::1","::1","TCP","76","58485 > 59958 [ACK] Seq=418 Ack=175 Win=407616 Len=0 TSval=1076556169 TSecr=1076556169",""
"9285","248.640071","::1","::1","TCP","109","58485 > 59958 [PSH, ACK] Seq=418 Ack=175 Win=407616 Len=33 TSval=1076556169 TSecr=1076556169","30*1496073159540*detailFormatters"
"9286","248.640104","::1","::1","TCP","76","59958 > 58485 [ACK] Seq=175 Ack=451 Win=407328 Len=0 TSval=1076556169 TSecr=1076556169",""
"9287","248.641641","::1","::1","TCP","92","59958 > 58485 [PSH, ACK] Seq=175 Ack=451 Win=407328 Len=16 TSval=1076556171 TSecr=1076556169","13*1496073159540"
"9288","248.641679","::1","::1","TCP","76","58485 > 59958 [ACK] Seq=451 Ack=191 Win=407584 Len=0 TSval=1076556171 TSecr=1076556171",""
"9289","248.643978","::1","::1","TCP","132","58485 > 59958 [PSH, ACK] Seq=451 Ack=191 Win=407584 Len=56 TSval=1076556173 TSecr=1076556171","53*1496073159541*breakpoint*create*app:/app.js*44*1*0**1"
"9290","248.644020","::1","::1","TCP","76","59958 > 58485 [ACK] Seq=191 Ack=507 Win=407264 Len=0 TSval=1076556173 TSecr=1076556173",""
"9291","248.655647","::1","::1","TCP","100","59958 > 58485 [PSH, ACK] Seq=191 Ack=507 Win=407264 Len=24 TSval=1076556184 TSecr=1076556173","21*1496073159541*created"
"9292","248.655688","::1","::1","TCP","76","58485 > 59958 [ACK] Seq=507 Ack=215 Win=407584 Len=0 TSval=1076556184 TSecr=1076556184",""
"9293","248.656768","::1","::1","TCP","132","58485 > 59958 [PSH, ACK] Seq=507 Ack=215 Win=407584 Len=56 TSval=1076556185 TSecr=1076556184","53*1496073159542*breakpoint*create*app:/app.js*34*1*0**1"
"9294","248.656805","::1","::1","TCP","76","59958 > 58485 [ACK] Seq=215 Ack=563 Win=407232 Len=0 TSval=1076556185 TSecr=1076556185",""
"9295","248.657307","::1","::1","TCP","100","59958 > 58485 [PSH, ACK] Seq=215 Ack=563 Win=407232 Len=24 TSval=1076556185 TSecr=1076556185","21*1496073159542*created"
"9296","248.657331","::1","::1","TCP","76","58485 > 59958 [ACK] Seq=563 Ack=239 Win=407552 Len=0 TSval=1076556185 TSecr=1076556185",""
"9297","248.659790","::1","::1","TCP","99","58485 > 59958 [PSH, ACK] Seq=563 Ack=239 Win=407552 Len=23 TSval=1076556188 TSecr=1076556185","20*1496073159543*enable"
"9298","248.659838","::1","::1","TCP","76","59958 > 58485 [ACK] Seq=239 Ack=586 Win=407200 Len=0 TSval=1076556188 TSecr=1076556188",""
"9299","248.660113","::1","::1","TCP","92","59958 > 58485 [PSH, ACK] Seq=239 Ack=586 Win=407200 Len=16 TSval=1076556188 TSecr=1076556188","13*1496073159543"
"9300","248.660137","::1","::1","TCP","76","58485 > 59958 [ACK] Seq=586 Ack=255 Win=407520 Len=0 TSval=1076556188 TSecr=1076556188",""
"9301","248.727371","::1","::1","TCP","97","59958 > 58485 [PSH, ACK] Seq=255 Ack=586 Win=407200 Len=21 TSval=1076556254 TSecr=1076556188","18*threads*created*0*"
"9302","248.727419","::1","::1","TCP","76","58485 > 59958 [ACK] Seq=586 Ack=276 Win=407520 Len=0 TSval=1076556254 TSecr=1076556254",""
"9303","248.731818","::1","::1","TCP","310","59958 > 58485 [PSH, ACK] Seq=276 Ack=586 Win=407200 Len=234 TSval=1076556258 TSecr=1076556254","230*log*out*[DEBUG] Loading: /Users/johnsba1/Library/Developer/CoreSimulator/Devices/126D0B39-0D09-492D-90E4-7F95EB28B9BB/data/Containers/Bundle/Application/A4DCAB2F-74FF-499D-BF50-A42735DAC59D/TestProject.app/app.js, Resource: app_js"
"9304","248.731846","::1","::1","TCP","76","58485 > 59958 [ACK] Seq=586 Ack=510 Win=407264 Len=0 TSval=1076556258 TSecr=1076556258",""
"9305","248.742354","::1","::1","TCP","114","59958 > 58485 [PSH, ACK] Seq=510 Ack=586 Win=407200 Len=38 TSval=1076556268 TSecr=1076556258","35*scripts*created*1|app:/app.js||1|67"
"9306","248.742398","::1","::1","TCP","76","58485 > 59958 [ACK] Seq=586 Ack=548 Win=407232 Len=0 TSval=1076556268 TSecr=1076556268",""
"9307","248.742429","::1","::1","TCP","96","59958 > 58485 [PSH, ACK] Seq=548 Ack=586 Win=407200 Len=20 TSval=1076556268 TSecr=1076556268","17*resumed*0*started"
"9308","248.742449","::1","::1","TCP","76","58485 > 59958 [ACK] Seq=586 Ack=568 Win=407232 Len=0 TSval=1076556268 TSecr=1076556268",""
"9309","248.792505","::1","::1","TCP","116","59958 > 58485 [PSH, ACK] Seq=568 Ack=586 Win=407200 Len=40 TSval=1076556317 TSecr=1076556268","37*suspended*0*breakpoint*app:/app.js*34"
"9310","248.792541","::1","::1","TCP","76","58485 > 59958 [ACK] Seq=586 Ack=608 Win=407168 Len=0 TSval=1076556317 TSecr=1076556317",""
"9311","248.793727","::1","::1","TCP","101","58485 > 59958 [PSH, ACK] Seq=586 Ack=608 Win=407168 Len=25 TSval=1076556318 TSecr=1076556317","22*1496073159544*frames*0"
"9312","248.793757","::1","::1","TCP","76","59958 > 58485 [ACK] Seq=608 Ack=611 Win=407168 Len=0 TSval=1076556318 TSecr=1076556318",""
"9313","248.794530","::1","::1","TCP","121","59958 > 58485 [PSH, ACK] Seq=608 Ack=611 Win=407168 Len=45 TSval=1076556318 TSecr=1076556318","42*1496073159544*0|||app:/app.js|34|false|0|0"
"9314","248.794554","::1","::1","TCP","76","58485 > 59958 [ACK] Seq=611 Ack=653 Win=407136 Len=0 TSval=1076556318 TSecr=1076556318",""
"11051","296.045500","::1","::1","TCP","113","58485 > 59958 [PSH, ACK] Seq=611 Ack=653 Win=407136 Len=37 TSval=1076603281 TSecr=1076556318","34*1496073159545*variables*0*frame[0]"
"11052","296.045531","::1","::1","TCP","76","59958 > 58485 [ACK] Seq=653 Ack=648 Win=407136 Len=0 TSval=1076603281 TSecr=1076603281",""
"11053","296.045856","::1","::1","TCP","327","59958 > 58485 [PSH, ACK] Seq=653 Ack=648 Win=407136 Len=251 TSval=1076603281 TSecr=1076603281","247*1496073159545*label1|object|nol|[object TiUILabel]*label2|undefined|wl|undefined*tab1|object|nol|[object TiUITab]*tab2|undefined|wl|undefined*tabGroup|object|nol|[object TiUITabGroup]*win1|object|nol|[object TiUIWindow]*win2|undefined|wl|undefined"
"11054","296.045878","::1","::1","TCP","76","58485 > 59958 [ACK] Seq=648 Ack=904 Win=406880 Len=0 TSval=1076603281 TSecr=1076603281",""
"11183","299.399932","::1","::1","TCP","87","58485 > 59958 [PSH, ACK] Seq=648 Ack=904 Win=406880 Len=11 TSval=1076606610 TSecr=1076603281","9**resume*0"
"11184","299.399969","::1","::1","TCP","76","59958 > 58485 [ACK] Seq=904 Ack=659 Win=407136 Len=0 TSval=1076606610 TSecr=1076606610",""
"11185","299.400255","::1","::1","TCP","95","59958 > 58485 [PSH, ACK] Seq=904 Ack=659 Win=407136 Len=19 TSval=1076606610 TSecr=1076606610","16*resumed*0*resume"
"11186","299.400281","::1","::1","TCP","76","58485 > 59958 [ACK] Seq=659 Ack=923 Win=406848 Len=0 TSval=1076606610 TSecr=1076606610",""
"11187","299.403278","::1","::1","TCP","116","59958 > 58485 [PSH, ACK] Seq=923 Ack=659 Win=407136 Len=40 TSval=1076606613 TSecr=1076606610","37*suspended*0*breakpoint*app:/app.js*44"
"11188","299.403317","::1","::1","TCP","76","58485 > 59958 [ACK] Seq=659 Ack=963 Win=406816 Len=0 TSval=1076606613 TSecr=1076606613",""
"11189","299.404120","::1","::1","TCP","101","58485 > 59958 [PSH, ACK] Seq=659 Ack=963 Win=406816 Len=25 TSval=1076606613 TSecr=1076606613","22*1496073159546*frames*0"
"11190","299.404160","::1","::1","TCP","76","59958 > 58485 [ACK] Seq=963 Ack=684 Win=407104 Len=0 TSval=1076606613 TSecr=1076606613",""
"11191","299.404463","::1","::1","TCP","121","59958 > 58485 [PSH, ACK] Seq=963 Ack=684 Win=407104 Len=45 TSval=1076606614 TSecr=1076606613","42*1496073159546*0|||app:/app.js|44|false|0|0"
"11192","299.404491","::1","::1","TCP","76","58485 > 59958 [ACK] Seq=684 Ack=1008 Win=406784 Len=0 TSval=1076606614 TSecr=1076606614",""
"11260","301.526312","::1","::1","TCP","87","58485 > 59958 [PSH, ACK] Seq=684 Ack=1008 Win=406784 Len=11 TSval=1076608728 TSecr=1076606614","9**resume*0"
"11261","301.526352","::1","::1","TCP","76","59958 > 58485 [ACK] Seq=1008 Ack=695 Win=407104 Len=0 TSval=1076608728 TSecr=1076608728",""
"11262","301.526672","::1","::1","TCP","95","59958 > 58485 [PSH, ACK] Seq=1008 Ack=695 Win=407104 Len=19 TSval=1076608728 TSecr=1076608728","16*resumed*0*resume"
"11263","301.526703","::1","::1","TCP","76","58485 > 59958 [ACK] Seq=695 Ack=1027 Win=406752 Len=0 TSval=1076608728 TSecr=1076608728",""
"11264","301.536275","::1","::1","TCP","330","59958 > 58485 [PSH, ACK] Seq=1027 Ack=695 Win=407104 Len=254 TSval=1076608737 TSecr=1076608728","250*log*out*[DEBUG] Loading: /Users/johnsba1/Library/Developer/CoreSimulator/Devices/126D0B39-0D09-492D-90E4-7F95EB28B9BB/data/Containers/Bundle/Application/A4DCAB2F-74FF-499D-BF50-A42735DAC59D/TestProject.app/_app_props_.json, Resource: _app_props__json"
"11265","301.536312","::1","::1","TCP","76","58485 > 59958 [ACK] Seq=695 Ack=1281 Win=406496 Len=0 TSval=1076608737 TSecr=1076608737",""
"11266","301.606673","::1","::1","TCP","132","59958 > 58485 [PSH, ACK] Seq=1281 Ack=695 Win=407104 Len=56 TSval=1076608807 TSecr=1076608737","53*log*out*[DEBUG] Application booted in 53043.752968 ms"
"11267","301.606702","::1","::1","TCP","76","58485 > 59958 [ACK] Seq=695 Ack=1337 Win=406464 Len=0 TSval=1076608807 TSecr=1076608807",""
"11332","303.989329","::1","::1","TCP","132","58485 > 59958 [PSH, ACK] Seq=695 Ack=1337 Win=406464 Len=56 TSval=1076611176 TSecr=1076608807","53*1496073159547*breakpoint*create*app:/app.js*38*1*0**1"
"11333","303.989376","::1","::1","TCP","76","59958 > 58485 [ACK] Seq=1337 Ack=751 Win=407040 Len=0 TSval=1076611176 TSecr=1076611176",""
"11334","303.989762","::1","::1","TCP","100","59958 > 58485 [PSH, ACK] Seq=1337 Ack=751 Win=407040 Len=24 TSval=1076611176 TSecr=1076611176","21*1496073159547*created"
"11335","303.989796","::1","::1","TCP","76","58485 > 59958 [ACK] Seq=751 Ack=1361 Win=406432 Len=0 TSval=1076611176 TSecr=1076611176",""
